id,account,password,nickname,diamonds,gold,±¸×¢
3181,12345673181,481381,cs3181,100,0,
3182,12345673182,736665,cs3182,100,0,
3183,12345673183,683424,cs3183,100,0,
3184,12345673184,784437,cs3184,100,0,
3185,12345673185,564541,cs3185,100,0,
3186,12345673186,294516,cs3186,100,0,
3187,12345673187,664380,cs3187,100,0,
3188,12345673188,661604,cs3188,100,0,
3189,12345673189,117627,cs3189,100,0,
3190,12345673190,775734,cs3190,100,0,
3191,12345673191,352352,cs3191,100,0,
3192,12345673192,486061,cs3192,100,0,
3193,12345673193,515169,cs3193,100,0,
3194,12345673194,768007,cs3194,100,0,
3195,12345673195,958368,cs3195,100,0,
3196,12345673196,758919,cs3196,100,0,
3197,12345673197,406974,cs3197,100,0,
3198,12345673198,161869,cs3198,100,0,
3199,12345673199,792048,cs3199,100,0,
3200,12345673200,365465,cs3200,100,0,
3201,12345673201,693914,cs3201,100,0,
3202,12345673202,792802,cs3202,100,0,
3203,12345673203,503911,cs3203,100,0,
3204,12345673204,295329,cs3204,100,0,
3205,12345673205,983280,cs3205,100,0,
3206,12345673206,676405,cs3206,100,0,
3207,12345673207,409151,cs3207,100,0,
3208,12345673208,850088,cs3208,100,0,
3209,12345673209,769309,cs3209,100,0,
3210,12345673210,524279,cs3210,100,0,
3211,12345673211,683895,cs3211,100,0,
3212,12345673212,846087,cs3212,100,0,
3213,12345673213,569977,cs3213,100,0,
3214,12345673214,736984,cs3214,100,0,
3215,12345673215,779564,cs3215,100,0,
3216,12345673216,145648,cs3216,100,0,
3217,12345673217,159516,cs3217,100,0,
3218,12345673218,539568,cs3218,100,0,
3219,12345673219,572204,cs3219,100,0,
3220,12345673220,688083,cs3220,100,0,
3221,12345673221,756297,cs3221,100,0,
3222,12345673222,621661,cs3222,100,0,
3223,12345673223,742418,cs3223,100,0,
3224,12345673224,451199,cs3224,100,0,
3225,12345673225,535957,cs3225,100,0,
3226,12345673226,220573,cs3226,100,0,
3227,12345673227,130892,cs3227,100,0,
3228,12345673228,491572,cs3228,100,0,
3229,12345673229,687566,cs3229,100,0,
3230,12345673230,296136,cs3230,100,0,
3231,12345673231,431852,cs3231,100,0,
3232,12345673232,307795,cs3232,100,0,
3233,12345673233,305549,cs3233,100,0,
3234,12345673234,562876,cs3234,100,0,
3235,12345673235,590197,cs3235,100,0,
3236,12345673236,600005,cs3236,100,0,
3237,12345673237,960035,cs3237,100,0,
3238,12345673238,431581,cs3238,100,0,
3239,12345673239,384408,cs3239,100,0,
3240,12345673240,592916,cs3240,100,0,
3241,12345673241,353643,cs3241,100,0,
3242,12345673242,499452,cs3242,100,0,
3243,12345673243,375276,cs3243,100,0,
3244,12345673244,103617,cs3244,100,0,
3245,12345673245,507303,cs3245,100,0,
3246,12345673246,977217,cs3246,100,0,
3247,12345673247,132385,cs3247,100,0,
3248,12345673248,417698,cs3248,100,0,
3249,12345673249,794997,cs3249,100,0,
3250,12345673250,296726,cs3250,100,0,
3251,12345673251,311525,cs3251,100,0,
3252,12345673252,186938,cs3252,100,0,
3253,12345673253,133597,cs3253,100,0,
3254,12345673254,288622,cs3254,100,0,
3255,12345673255,542675,cs3255,100,0,
3256,12345673256,659152,cs3256,100,0,
3257,12345673257,497974,cs3257,100,0,
3258,12345673258,319448,cs3258,100,0,
3259,12345673259,847690,cs3259,100,0,
3260,12345673260,819205,cs3260,100,0,
3261,12345673261,526451,cs3261,100,0,
3262,12345673262,823506,cs3262,100,0,
3263,12345673263,637363,cs3263,100,0,
3264,12345673264,648356,cs3264,100,0,
3265,12345673265,451434,cs3265,100,0,
3266,12345673266,599620,cs3266,100,0,
3267,12345673267,260020,cs3267,100,0,
3268,12345673268,859574,cs3268,100,0,
3269,12345673269,977986,cs3269,100,0,
3270,12345673270,752130,cs3270,100,0,
3271,12345673271,292839,cs3271,100,0,
3272,12345673272,560660,cs3272,100,0,
3273,12345673273,477920,cs3273,100,0,
3274,12345673274,471001,cs3274,100,0,
3275,12345673275,253554,cs3275,100,0,
3276,12345673276,872790,cs3276,100,0,
3277,12345673277,871214,cs3277,100,0,
3278,12345673278,719911,cs3278,100,0,
3279,12345673279,294860,cs3279,100,0,
3280,12345673280,995045,cs3280,100,0,
3281,12345673281,191844,cs3281,100,0,
3282,12345673282,407037,cs3282,100,0,
3283,12345673283,884266,cs3283,100,0,
3284,12345673284,501373,cs3284,100,0,
3285,12345673285,136785,cs3285,100,0,
3286,12345673286,338565,cs3286,100,0,
3287,12345673287,842892,cs3287,100,0,
3288,12345673288,296849,cs3288,100,0,
3289,12345673289,403206,cs3289,100,0,
3290,12345673290,177970,cs3290,100,0,
3291,12345673291,924749,cs3291,100,0,
3292,12345673292,623930,cs3292,100,0,
3293,12345673293,360804,cs3293,100,0,
3294,12345673294,129555,cs3294,100,0,
3295,12345673295,968249,cs3295,100,0,
3296,12345673296,184611,cs3296,100,0,
3297,12345673297,623628,cs3297,100,0,
3298,12345673298,240543,cs3298,100,0,
3299,12345673299,936464,cs3299,100,0,
3300,12345673300,947146,cs3300,100,0,
3301,12345673301,894625,cs3301,100,0,
3302,12345673302,274521,cs3302,100,0,
3303,12345673303,455501,cs3303,100,0,
3304,12345673304,125405,cs3304,100,0,
3305,12345673305,206705,cs3305,100,0,
3306,12345673306,292316,cs3306,100,0,
3307,12345673307,198260,cs3307,100,0,
3308,12345673308,828889,cs3308,100,0,
3309,12345673309,344792,cs3309,100,0,
3310,12345673310,560026,cs3310,100,0,
3311,12345673311,127384,cs3311,100,0,
3312,12345673312,732565,cs3312,100,0,
3313,12345673313,580834,cs3313,100,0,
3314,12345673314,818719,cs3314,100,0,
3315,12345673315,503604,cs3315,100,0,
3316,12345673316,185714,cs3316,100,0,
3317,12345673317,405346,cs3317,100,0,
3318,12345673318,246661,cs3318,100,0,
3319,12345673319,486904,cs3319,100,0,
3320,12345673320,369057,cs3320,100,0,
3321,12345673321,571078,cs3321,100,0,
3322,12345673322,825965,cs3322,100,0,
3323,12345673323,521687,cs3323,100,0,
3324,12345673324,296136,cs3324,100,0,
3325,12345673325,990753,cs3325,100,0,
3326,12345673326,889416,cs3326,100,0,
3327,12345673327,599925,cs3327,100,0,
3328,12345673328,447948,cs3328,100,0,
3329,12345673329,430393,cs3329,100,0,
3330,12345673330,939762,cs3330,100,0,
3331,12345673331,721109,cs3331,100,0,
3332,12345673332,283788,cs3332,100,0,
3333,12345673333,900643,cs3333,100,0,
3334,12345673334,894012,cs3334,100,0,
3335,12345673335,249653,cs3335,100,0,
3336,12345673336,263685,cs3336,100,0,
3337,12345673337,638448,cs3337,100,0,
3338,12345673338,580246,cs3338,100,0,
3339,12345673339,734398,cs3339,100,0,
3340,12345673340,382530,cs3340,100,0,
3341,12345673341,384086,cs3341,100,0,
3342,12345673342,717438,cs3342,100,0,
3343,12345673343,579906,cs3343,100,0,
3344,12345673344,957373,cs3344,100,0,
3345,12345673345,780265,cs3345,100,0,
3346,12345673346,708993,cs3346,100,0,
3347,12345673347,366134,cs3347,100,0,
3348,12345673348,634641,cs3348,100,0,
3349,12345673349,449291,cs3349,100,0,
3350,12345673350,981706,cs3350,100,0,
3351,12345673351,809101,cs3351,100,0,
3352,12345673352,245036,cs3352,100,0,
3353,12345673353,234722,cs3353,100,0,
3354,12345673354,591809,cs3354,100,0,
3355,12345673355,715715,cs3355,100,0,
3356,12345673356,532784,cs3356,100,0,
3357,12345673357,736309,cs3357,100,0,
3358,12345673358,778967,cs3358,100,0,
3359,12345673359,344607,cs3359,100,0,
3360,12345673360,529685,cs3360,100,0,
3361,12345673361,174597,cs3361,100,0,
3362,12345673362,426993,cs3362,100,0,
3363,12345673363,381186,cs3363,100,0,
3364,12345673364,432761,cs3364,100,0,
3365,12345673365,642236,cs3365,100,0,
3366,12345673366,339038,cs3366,100,0,
3367,12345673367,265192,cs3367,100,0,
3368,12345673368,218437,cs3368,100,0,
3369,12345673369,541914,cs3369,100,0,
3370,12345673370,944781,cs3370,100,0,
3371,12345673371,712149,cs3371,100,0,
3372,12345673372,744219,cs3372,100,0,
3373,12345673373,476458,cs3373,100,0,
3374,12345673374,299896,cs3374,100,0,
3375,12345673375,955237,cs3375,100,0,
3376,12345673376,176708,cs3376,100,0,
3377,12345673377,986995,cs3377,100,0,
3378,12345673378,496868,cs3378,100,0,
3379,12345673379,606313,cs3379,100,0,
3380,12345673380,938599,cs3380,100,0,
3381,12345673381,200245,cs3381,100,0,
3382,12345673382,876985,cs3382,100,0,
3383,12345673383,390310,cs3383,100,0,
3384,12345673384,642200,cs3384,100,0,
3385,12345673385,355656,cs3385,100,0,
3386,12345673386,955660,cs3386,100,0,
3387,12345673387,418878,cs3387,100,0,
3388,12345673388,650536,cs3388,100,0,
3389,12345673389,769910,cs3389,100,0,
3390,12345673390,759174,cs3390,100,0,
3391,12345673391,541289,cs3391,100,0,
3392,12345673392,236569,cs3392,100,0,
3393,12345673393,624516,cs3393,100,0,
3394,12345673394,547463,cs3394,100,0,
3395,12345673395,109410,cs3395,100,0,
3396,12345673396,684151,cs3396,100,0,
3397,12345673397,355846,cs3397,100,0,
3398,12345673398,998087,cs3398,100,0,
3399,12345673399,959078,cs3399,100,0,
3400,12345673400,383436,cs3400,100,0,
3401,12345673401,404122,cs3401,100,0,
3402,12345673402,258232,cs3402,100,0,
3403,12345673403,211075,cs3403,100,0,
3404,12345673404,528721,cs3404,100,0,
3405,12345673405,230685,cs3405,100,0,
3406,12345673406,212894,cs3406,100,0,
3407,12345673407,971603,cs3407,100,0,
3408,12345673408,971012,cs3408,100,0,
3409,12345673409,870621,cs3409,100,0,
3410,12345673410,526540,cs3410,100,0,
3411,12345673411,645379,cs3411,100,0,
3412,12345673412,265869,cs3412,100,0,
3413,12345673413,584184,cs3413,100,0,
3414,12345673414,291989,cs3414,100,0,
3415,12345673415,432887,cs3415,100,0,
3416,12345673416,721554,cs3416,100,0,
3417,12345673417,175982,cs3417,100,0,
3418,12345673418,113240,cs3418,100,0,
3419,12345673419,381607,cs3419,100,0,
3420,12345673420,121343,cs3420,100,0,
3421,12345673421,630577,cs3421,100,0,
3422,12345673422,502809,cs3422,100,0,
3423,12345673423,463674,cs3423,100,0,
3424,12345673424,169051,cs3424,100,0,
3425,12345673425,586236,cs3425,100,0,
3426,12345673426,718497,cs3426,100,0,
3427,12345673427,382674,cs3427,100,0,
3428,12345673428,795628,cs3428,100,0,
3429,12345673429,747642,cs3429,100,0,
3430,12345673430,100037,cs3430,100,0,
3431,12345673431,419747,cs3431,100,0,
3432,12345673432,950797,cs3432,100,0,
3433,12345673433,816531,cs3433,100,0,
3434,12345673434,165783,cs3434,100,0,
3435,12345673435,610231,cs3435,100,0,
3436,12345673436,297286,cs3436,100,0,
3437,12345673437,113998,cs3437,100,0,
3438,12345673438,121503,cs3438,100,0,
3439,12345673439,808055,cs3439,100,0,
3440,12345673440,102050,cs3440,100,0,
3441,12345673441,119298,cs3441,100,0,
3442,12345673442,576780,cs3442,100,0,
3443,12345673443,524027,cs3443,100,0,
3444,12345673444,311862,cs3444,100,0,
3445,12345673445,678721,cs3445,100,0,
3446,12345673446,907075,cs3446,100,0,
3447,12345673447,725745,cs3447,100,0,
3448,12345673448,378584,cs3448,100,0,
3449,12345673449,595740,cs3449,100,0,
3450,12345673450,600761,cs3450,100,0,
3451,12345673451,270801,cs3451,100,0,
3452,12345673452,143004,cs3452,100,0,
3453,12345673453,556078,cs3453,100,0,
3454,12345673454,312312,cs3454,100,0,
3455,12345673455,359847,cs3455,100,0,
3456,12345673456,125796,cs3456,100,0,
3457,12345673457,256201,cs3457,100,0,
3458,12345673458,442441,cs3458,100,0,
3459,12345673459,450457,cs3459,100,0,
3460,12345673460,222129,cs3460,100,0,
3461,12345673461,100462,cs3461,100,0,
3462,12345673462,556813,cs3462,100,0,
3463,12345673463,674107,cs3463,100,0,
3464,12345673464,588298,cs3464,100,0,
3465,12345673465,345464,cs3465,100,0,
3466,12345673466,651477,cs3466,100,0,
3467,12345673467,102712,cs3467,100,0,
3468,12345673468,469505,cs3468,100,0,
3469,12345673469,222621,cs3469,100,0,
3470,12345673470,486374,cs3470,100,0,
3471,12345673471,321574,cs3471,100,0,
3472,12345673472,933226,cs3472,100,0,
3473,12345673473,572110,cs3473,100,0,
3474,12345673474,776778,cs3474,100,0,
3475,12345673475,872914,cs3475,100,0,
3476,12345673476,600152,cs3476,100,0,
3477,12345673477,186667,cs3477,100,0,
3478,12345673478,499959,cs3478,100,0,
3479,12345673479,194486,cs3479,100,0,
3480,12345673480,781579,cs3480,100,0,
3481,12345673481,348510,cs3481,100,0,
3482,12345673482,991305,cs3482,100,0,
3483,12345673483,374740,cs3483,100,0,
3484,12345673484,763176,cs3484,100,0,
3485,12345673485,761723,cs3485,100,0,
3486,12345673486,591943,cs3486,100,0,
3487,12345673487,407948,cs3487,100,0,
3488,12345673488,747308,cs3488,100,0,
3489,12345673489,205794,cs3489,100,0,
3490,12345673490,754178,cs3490,100,0,
3491,12345673491,720479,cs3491,100,0,
3492,12345673492,336736,cs3492,100,0,
3493,12345673493,249953,cs3493,100,0,
3494,12345673494,733704,cs3494,100,0,
3495,12345673495,847996,cs3495,100,0,
3496,12345673496,195835,cs3496,100,0,
3497,12345673497,195572,cs3497,100,0,
3498,12345673498,807545,cs3498,100,0,
3499,12345673499,272034,cs3499,100,0,
3500,12345673500,134692,cs3500,100,0,
3501,12345673501,604096,cs3501,100,0,
3502,12345673502,751908,cs3502,100,0,
3503,12345673503,421986,cs3503,100,0,
3504,12345673504,543844,cs3504,100,0,
3505,12345673505,101350,cs3505,100,0,
3506,12345673506,766586,cs3506,100,0,
3507,12345673507,260876,cs3507,100,0,
3508,12345673508,304749,cs3508,100,0,
3509,12345673509,943361,cs3509,100,0,
3510,12345673510,170095,cs3510,100,0,
3511,12345673511,787815,cs3511,100,0,
3512,12345673512,711574,cs3512,100,0,
3513,12345673513,225489,cs3513,100,0,
3514,12345673514,993818,cs3514,100,0,
3515,12345673515,214974,cs3515,100,0,
3516,12345673516,996070,cs3516,100,0,
3517,12345673517,632798,cs3517,100,0,
3518,12345673518,761880,cs3518,100,0,
3519,12345673519,827290,cs3519,100,0,
3520,12345673520,423963,cs3520,100,0,
3521,12345673521,215536,cs3521,100,0,
3522,12345673522,320150,cs3522,100,0,
3523,12345673523,197780,cs3523,100,0,
3524,12345673524,356162,cs3524,100,0,
3525,12345673525,608890,cs3525,100,0,
3526,12345673526,196359,cs3526,100,0,
3527,12345673527,191246,cs3527,100,0,
3528,12345673528,186474,cs3528,100,0,
3529,12345673529,235312,cs3529,100,0,
3530,12345673530,272435,cs3530,100,0,
3531,12345673531,659377,cs3531,100,0,
3532,12345673532,621969,cs3532,100,0,
3533,12345673533,330758,cs3533,100,0,
3534,12345673534,122243,cs3534,100,0,
3535,12345673535,718053,cs3535,100,0,
3536,12345673536,448679,cs3536,100,0,
3537,12345673537,717768,cs3537,100,0,
3538,12345673538,767399,cs3538,100,0,
3539,12345673539,468049,cs3539,100,0,
3540,12345673540,690049,cs3540,100,0,
3541,12345673541,841909,cs3541,100,0,
3542,12345673542,157648,cs3542,100,0,
3543,12345673543,951904,cs3543,100,0,
3544,12345673544,106231,cs3544,100,0,
3545,12345673545,580225,cs3545,100,0,
3546,12345673546,814788,cs3546,100,0,
3547,12345673547,486697,cs3547,100,0,
3548,12345673548,497476,cs3548,100,0,
3549,12345673549,635706,cs3549,100,0,
3550,12345673550,586782,cs3550,100,0,
3551,12345673551,344456,cs3551,100,0,
3552,12345673552,753057,cs3552,100,0,
3553,12345673553,108386,cs3553,100,0,
3554,12345673554,141207,cs3554,100,0,
3555,12345673555,563156,cs3555,100,0,
3556,12345673556,421436,cs3556,100,0,
3557,12345673557,852862,cs3557,100,0,
3558,12345673558,407690,cs3558,100,0,
3559,12345673559,530399,cs3559,100,0,
3560,12345673560,555180,cs3560,100,0,
3561,12345673561,566446,cs3561,100,0,
3562,12345673562,803188,cs3562,100,0,
3563,12345673563,473441,cs3563,100,0,
3564,12345673564,161279,cs3564,100,0,
3565,12345673565,978822,cs3565,100,0,
3566,12345673566,117817,cs3566,100,0,
3567,12345673567,309940,cs3567,100,0,
3568,12345673568,503588,cs3568,100,0,
3569,12345673569,676555,cs3569,100,0,
3570,12345673570,912629,cs3570,100,0,
3571,12345673571,297813,cs3571,100,0,
3572,12345673572,883538,cs3572,100,0,
3573,12345673573,742713,cs3573,100,0,
3574,12345673574,702059,cs3574,100,0,
3575,12345673575,687119,cs3575,100,0,
3576,12345673576,748341,cs3576,100,0,
3577,12345673577,924380,cs3577,100,0,
3578,12345673578,238470,cs3578,100,0,
3579,12345673579,245034,cs3579,100,0,
3580,12345673580,761064,cs3580,100,0,
3581,12345673581,277696,cs3581,100,0,
3582,12345673582,421391,cs3582,100,0,
3583,12345673583,288587,cs3583,100,0,
3584,12345673584,865512,cs3584,100,0,
3585,12345673585,657201,cs3585,100,0,
3586,12345673586,911564,cs3586,100,0,
3587,12345673587,133441,cs3587,100,0,
3588,12345673588,784299,cs3588,100,0,
3589,12345673589,806382,cs3589,100,0,
3590,12345673590,475167,cs3590,100,0,
3591,12345673591,491960,cs3591,100,0,
3592,12345673592,711548,cs3592,100,0,
3593,12345673593,185387,cs3593,100,0,
3594,12345673594,448751,cs3594,100,0,
3595,12345673595,417623,cs3595,100,0,
3596,12345673596,822107,cs3596,100,0,
3597,12345673597,821214,cs3597,100,0,
3598,12345673598,727644,cs3598,100,0,
3599,12345673599,154856,cs3599,100,0,
3600,12345673600,596922,cs3600,100,0,
3601,12345673601,760134,cs3601,100,0,
3602,12345673602,347809,cs3602,100,0,
3603,12345673603,666989,cs3603,100,0,
3604,12345673604,974302,cs3604,100,0,
3605,12345673605,737711,cs3605,100,0,
3606,12345673606,355513,cs3606,100,0,
3607,12345673607,453059,cs3607,100,0,
3608,12345673608,587524,cs3608,100,0,
3609,12345673609,201111,cs3609,100,0,
3610,12345673610,105792,cs3610,100,0,
3611,12345673611,217419,cs3611,100,0,
3612,12345673612,397648,cs3612,100,0,
3613,12345673613,918950,cs3613,100,0,
3614,12345673614,135404,cs3614,100,0,
3615,12345673615,125985,cs3615,100,0,
3616,12345673616,808593,cs3616,100,0,
3617,12345673617,356283,cs3617,100,0,
3618,12345673618,280418,cs3618,100,0,
3619,12345673619,786796,cs3619,100,0,
3620,12345673620,990741,cs3620,100,0,
3621,12345673621,945773,cs3621,100,0,
3622,12345673622,204241,cs3622,100,0,
3623,12345673623,103064,cs3623,100,0,
3624,12345673624,538043,cs3624,100,0,
3625,12345673625,271356,cs3625,100,0,
3626,12345673626,655649,cs3626,100,0,
3627,12345673627,700616,cs3627,100,0,
3628,12345673628,257236,cs3628,100,0,
3629,12345673629,179726,cs3629,100,0,
3630,12345673630,673829,cs3630,100,0,
3631,12345673631,770095,cs3631,100,0,
3632,12345673632,824121,cs3632,100,0,
3633,12345673633,258959,cs3633,100,0,
3634,12345673634,850281,cs3634,100,0,
3635,12345673635,897969,cs3635,100,0,
3636,12345673636,469123,cs3636,100,0,
3637,12345673637,628317,cs3637,100,0,
3638,12345673638,631181,cs3638,100,0,
3639,12345673639,701815,cs3639,100,0,
3640,12345673640,279167,cs3640,100,0,
3641,12345673641,156845,cs3641,100,0,
3642,12345673642,350633,cs3642,100,0,
3643,12345673643,938362,cs3643,100,0,
3644,12345673644,155147,cs3644,100,0,
3645,12345673645,808401,cs3645,100,0,
3646,12345673646,329988,cs3646,100,0,
3647,12345673647,199811,cs3647,100,0,
3648,12345673648,934021,cs3648,100,0,
3649,12345673649,280688,cs3649,100,0,
3650,12345673650,269794,cs3650,100,0,
3651,12345673651,240894,cs3651,100,0,
3652,12345673652,224428,cs3652,100,0,
3653,12345673653,781133,cs3653,100,0,
3654,12345673654,668314,cs3654,100,0,
3655,12345673655,887559,cs3655,100,0,
3656,12345673656,188262,cs3656,100,0,
3657,12345673657,129349,cs3657,100,0,
3658,12345673658,850441,cs3658,100,0,
3659,12345673659,745248,cs3659,100,0,
3660,12345673660,329406,cs3660,100,0,
3661,12345673661,828464,cs3661,100,0,
3662,12345673662,846399,cs3662,100,0,
3663,12345673663,246199,cs3663,100,0,
3664,12345673664,484073,cs3664,100,0,
3665,12345673665,155762,cs3665,100,0,
3666,12345673666,495961,cs3666,100,0,
3667,12345673667,212208,cs3667,100,0,
3668,12345673668,276214,cs3668,100,0,
3669,12345673669,453885,cs3669,100,0,
3670,12345673670,105302,cs3670,100,0,
3671,12345673671,992304,cs3671,100,0,
3672,12345673672,199731,cs3672,100,0,
3673,12345673673,864857,cs3673,100,0,
3674,12345673674,869458,cs3674,100,0,
3675,12345673675,719767,cs3675,100,0,
3676,12345673676,454792,cs3676,100,0,
3677,12345673677,463079,cs3677,100,0,
3678,12345673678,184333,cs3678,100,0,
3679,12345673679,450477,cs3679,100,0,
3680,12345673680,520610,cs3680,100,0,
3681,12345673681,920502,cs3681,100,0,
3682,12345673682,990413,cs3682,100,0,
3683,12345673683,366456,cs3683,100,0,
3684,12345673684,801406,cs3684,100,0,
3685,12345673685,212503,cs3685,100,0,
3686,12345673686,884541,cs3686,100,0,
3687,12345673687,425141,cs3687,100,0,
3688,12345673688,259306,cs3688,100,0,
3689,12345673689,295674,cs3689,100,0,
3690,12345673690,617956,cs3690,100,0,
3691,12345673691,797273,cs3691,100,0,
3692,12345673692,609028,cs3692,100,0,
3693,12345673693,737973,cs3693,100,0,
3694,12345673694,926864,cs3694,100,0,
3695,12345673695,174671,cs3695,100,0,
3696,12345673696,541478,cs3696,100,0,
3697,12345673697,250137,cs3697,100,0,
3698,12345673698,288527,cs3698,100,0,
3699,12345673699,418437,cs3699,100,0,
3700,12345673700,701423,cs3700,100,0,
